game1home,game1away,game1isHome,game2home,game2away,game2isHome,game3home,game3away,game3isHome,game4home,game4away,game4isHome,game5home,game5away,game5isHome,home_team_id,gameHome,gameAway,home_scored_avg,home_conceded_avg,away_team_id,away_scored_avg,away_conceded_avg,total
1,7,0,1,0,0,3,1,0,4,3,0,1,4,1,30,1,0,2.848101265822785,2.5569620253164556,21,2.7721518987341773,3.5443037974683542,1
3,5,0,4,2,0,4,3,0,3,5,1,4,1,0,22,2,5,3.2625,2.3625,9,2.3125,3.05,7
2,1,1,2,4,0,2,1,0,1,4,0,3,4,0,24,3,5,2.8941176470588235,2.9176470588235293,26,2.7058823529411766,2.411764705882353,8
2,3,0,2,6,0,3,2,0,4,0,0,4,5,0,18,4,1,2.4065934065934065,2.659340659340659,10,2.607594936708861,3.037974683544304,5
4,7,0,6,2,0,1,2,0,4,1,0,3,0,0,6,2,1,2.3173076923076925,3.0865384615384617,29,2.6582278481012658,3.1772151898734178,3
1,5,0,5,3,1,2,1,1,1,8,0,2,4,0,14,4,1,2.90625,3.0416666666666665,5,2.7790697674418605,2.488372093023256,5
5,3,0,6,3,0,2,5,0,3,2,0,2,1,0,19,4,1,2.848101265822785,2.9367088607594938,13,2.3846153846153846,2.8461538461538463,5
2,3,0,4,2,0,4,3,0,3,5,1,3,1,1,28,5,2,2.7216494845360826,2.9690721649484537,17,3.1818181818181817,2.875,7
2,4,0,1,4,0,2,4,0,7,2,1,3,1,1,20,5,2,2.8734177215189876,3.0632911392405062,16,3.1511627906976742,2.7093023255813953,7
4,3,0,2,3,1,5,0,1,2,4,0,3,1,0,21,3,0,3.5443037974683542,2.7721518987341773,25,2.7974683544303796,2.8354430379746836,3
4,3,0,2,3,0,3,2,1,1,0,0,1,2,1,12,0,1,2.9615384615384617,2.8205128205128207,7,2.953488372093023,2.8488372093023258,1
2,1,0,3,4,0,5,0,0,3,2,1,4,7,1,26,1,4,2.411764705882353,2.7058823529411766,17,3.1818181818181817,2.875,5
2,5,0,0,3,0,2,5,0,5,4,1,3,2,0,25,1,4,2.8354430379746836,2.7974683544303796,28,2.9690721649484537,2.7216494845360826,5
4,3,0,1,2,0,2,1,1,4,6,0,3,6,0,14,2,4,2.90625,3.0416666666666665,1,2.125,2.5,6
3,2,0,0,4,0,3,6,1,5,4,0,2,1,1,30,3,2,2.848101265822785,2.5569620253164556,19,2.9367088607594938,2.848101265822785,5
0,5,1,7,4,0,4,3,0,2,1,0,1,4,1,22,9,2,3.2625,2.3625,16,3.1511627906976742,2.7093023255813953,11
1,4,0,3,2,1,3,6,0,3,5,0,2,1,0,8,4,0,2.5517241379310347,2.6436781609195403,3,2.776470588235294,2.4235294117647057,4
2,6,0,2,5,0,3,2,0,4,2,1,3,6,1,2,0,6,3.2625,2.8,6,3.0865384615384617,2.3173076923076925,6
1,3,1,1,2,0,0,3,0,6,4,1,4,1,0,12,3,2,2.9615384615384617,2.8205128205128207,10,2.607594936708861,3.037974683544304,5
2,4,0,2,3,1,2,5,0,1,2,0,1,2,0,13,3,2,2.8461538461538463,2.3846153846153846,5,2.7790697674418605,2.488372093023256,5
5,4,0,2,4,0,4,5,0,1,4,1,2,3,1,10,7,1,3.037974683544304,2.607594936708861,15,2.793103448275862,2.3908045977011496,8
3,2,1,0,4,0,4,3,0,4,1,1,4,3,0,18,3,4,2.4065934065934065,2.659340659340659,29,2.6582278481012658,3.1772151898734178,7
2,5,0,2,5,0,4,3,0,1,2,0,2,3,0,21,1,4,3.5443037974683542,2.7721518987341773,28,2.9690721649484537,2.7216494845360826,5
3,0,0,4,3,0,4,2,1,6,2,0,4,1,0,23,2,1,2.4038461538461537,2.951923076923077,9,2.3125,3.05,3
0,4,0,1,2,0,2,1,1,4,5,0,0,5,0,24,2,4,2.8941176470588235,2.9176470588235293,17,3.1818181818181817,2.875,6
2,3,0,1,2,0,4,3,1,3,1,0,3,2,1,8,0,1,2.5517241379310347,2.6436781609195403,6,3.0865384615384617,2.3173076923076925,1
5,1,1,2,3,0,2,1,0,8,1,0,2,5,0,4,2,4,2.802197802197802,3.076923076923077,12,2.8205128205128207,2.9615384615384617,6
3,5,0,6,3,0,3,0,1,3,4,0,1,3,0,5,5,0,2.488372093023256,2.7790697674418605,2,2.8,3.2625,5
3,4,0,2,3,0,2,6,1,3,1,1,2,4,0,29,4,1,3.1772151898734178,2.6582278481012658,20,3.0632911392405062,2.8734177215189876,5
1,2,1,2,5,0,2,5,0,3,1,0,3,2,1,13,4,3,2.8461538461538463,2.3846153846153846,1,2.125,2.5,7
1,4,0,4,2,0,3,2,1,3,1,0,3,2,0,25,4,1,2.8354430379746836,2.7974683544303796,22,2.3625,3.2625,5
4,0,0,3,1,0,0,5,0,0,1,0,2,1,1,19,2,3,2.848101265822785,2.9367088607594938,26,2.7058823529411766,2.411764705882353,5
6,2,0,3,7,0,2,0,1,6,2,0,3,1,0,14,1,7,2.90625,3.0416666666666665,10,2.607594936708861,3.037974683544304,8
2,1,0,1,3,0,0,4,1,3,2,0,3,1,1,18,2,6,2.4065934065934065,2.659340659340659,22,2.3625,3.2625,8
3,6,0,2,3,0,3,4,0,2,1,1,5,2,1,28,1,0,2.7216494845360826,2.9690721649484537,16,3.1511627906976742,2.7093023255813953,1
1,3,0,0,6,0,0,1,0,2,4,0,4,3,1,21,0,3,3.5443037974683542,2.7721518987341773,23,2.951923076923077,2.4038461538461537,3
3,6,0,4,1,0,1,2,0,1,4,0,3,0,0,1,2,1,2.5,2.125,29,2.6582278481012658,3.1772151898734178,3
4,2,0,7,6,1,3,2,1,2,6,0,3,4,0,7,3,4,2.8488372093023258,2.953488372093023,6,3.0865384615384617,2.3173076923076925,7
5,3,0,2,3,1,2,7,0,0,4,0,6,2,1,12,3,4,2.9615384615384617,2.8205128205128207,8,2.6436781609195403,2.5517241379310347,7
4,3,0,0,1,0,3,0,1,0,3,1,1,6,0,13,2,1,2.8461538461538463,2.3846153846153846,3,2.776470588235294,2.4235294117647057,3
1,2,0,1,5,0,1,2,0,1,4,1,5,2,1,30,3,2,2.848101265822785,2.5569620253164556,18,2.659340659340659,2.4065934065934065,5
3,6,0,4,7,0,4,1,0,1,6,0,4,2,0,2,3,4,3.2625,2.8,4,3.076923076923077,2.802197802197802,7
2,5,0,4,1,0,6,1,0,0,1,0,3,2,0,5,2,3,2.488372093023256,2.7790697674418605,19,2.9367088607594938,2.848101265822785,5
1,3,0,5,4,0,2,1,1,4,3,0,1,3,0,25,3,2,2.8354430379746836,2.7974683544303796,26,2.7058823529411766,2.411764705882353,5
2,1,0,1,4,1,5,4,1,2,3,0,4,2,1,17,5,3,2.875,3.1818181818181817,20,3.0632911392405062,2.8734177215189876,8
1,4,1,2,3,0,2,1,1,1,4,0,2,1,0,24,5,6,2.8941176470588235,2.9176470588235293,16,3.1511627906976742,2.7093023255813953,11
5,3,0,4,3,0,1,5,0,5,2,1,3,2,1,4,3,1,2.802197802197802,3.076923076923077,8,2.6436781609195403,2.5517241379310347,4
2,5,1,2,3,1,3,2,0,2,0,1,2,3,0,2,0,1,3.2625,2.8,1,2.125,2.5,1
0,7,0,5,3,0,1,2,1,4,1,0,0,6,1,15,3,6,2.3908045977011496,2.793103448275862,3,2.776470588235294,2.4235294117647057,9
4,1,1,3,2,0,1,4,0,4,2,1,2,1,1,30,2,5,2.848101265822785,2.5569620253164556,22,2.3625,3.2625,7
3,2,0,2,3,0,2,4,0,1,6,1,3,6,0,6,2,3,2.3173076923076925,3.0865384615384617,17,3.1818181818181817,2.875,5
4,6,0,5,2,1,2,1,1,1,3,0,5,1,0,5,6,3,2.488372093023256,2.7790697674418605,9,2.3125,3.05,9
1,4,0,1,3,0,2,3,1,3,1,0,0,6,1,19,2,0,2.848101265822785,2.9367088607594938,20,3.0632911392405062,2.8734177215189876,2
2,3,1,7,0,1,1,4,0,5,2,0,3,0,0,3,2,0,2.4235294117647057,2.776470588235294,4,3.076923076923077,2.802197802197802,2
1,4,0,5,6,0,1,3,0,2,1,0,1,4,0,25,3,4,2.8354430379746836,2.7974683544303796,10,2.607594936708861,3.037974683544304,7
1,2,1,6,0,1,3,4,1,3,2,0,3,2,1,13,1,2,2.8461538461538463,2.3846153846153846,14,3.0416666666666665,2.90625,3
5,2,0,2,1,0,3,2,0,0,2,0,3,2,1,1,2,3,2.5,2.125,2,2.8,3.2625,5
2,4,0,4,5,1,2,4,0,0,5,0,4,0,0,29,5,1,3.1772151898734178,2.6582278481012658,7,2.953488372093023,2.8488372093023258,6
2,1,0,4,5,1,3,4,1,1,6,0,2,4,0,28,2,3,2.7216494845360826,2.9690721649484537,23,2.951923076923077,2.4038461538461537,5
1,5,1,2,3,0,3,1,0,3,2,0,4,3,1,21,5,2,3.5443037974683542,2.7721518987341773,22,2.3625,3.2625,7
1,7,0,1,2,0,3,2,1,0,4,1,3,4,0,9,4,3,3.05,2.3125,12,2.8205128205128207,2.9615384615384617,7
4,5,0,8,1,1,1,4,0,1,4,0,5,2,0,29,1,2,3.1772151898734178,2.6582278481012658,19,2.9367088607594938,2.848101265822785,3
2,3,1,3,1,0,0,3,0,3,0,0,1,3,0,30,2,5,2.848101265822785,2.5569620253164556,20,3.0632911392405062,2.8734177215189876,7
4,5,0,2,1,1,1,3,0,3,0,0,3,2,0,8,3,4,2.5517241379310347,2.6436781609195403,5,2.7790697674418605,2.488372093023256,7
2,3,0,1,3,0,2,0,0,3,2,0,1,2,1,26,1,2,2.411764705882353,2.7058823529411766,16,3.1511627906976742,2.7093023255813953,3
5,2,1,1,4,1,4,1,0,0,3,0,3,4,0,17,4,1,2.875,3.1818181818181817,18,2.659340659340659,2.4065934065934065,5
2,1,0,0,6,0,4,3,0,2,3,1,2,3,0,14,5,1,2.90625,3.0416666666666665,13,2.3846153846153846,2.8461538461538463,6
1,3,0,5,1,0,3,2,1,4,5,0,2,4,0,7,5,1,2.8488372093023258,2.953488372093023,15,2.793103448275862,2.3908045977011496,6
5,6,0,3,2,0,4,7,0,1,6,0,2,5,0,24,2,5,2.8941176470588235,2.9176470588235293,10,2.607594936708861,3.037974683544304,7
0,3,0,1,4,0,3,0,0,4,1,0,1,3,1,30,3,1,2.848101265822785,2.5569620253164556,14,3.0416666666666665,2.90625,4
0,1,1,4,0,0,1,6,0,2,3,0,3,2,1,26,2,0,2.411764705882353,2.7058823529411766,28,2.9690721649484537,2.7216494845360826,2
2,3,1,3,0,1,5,0,1,2,4,0,3,1,0,21,1,3,3.5443037974683542,2.7721518987341773,25,2.7974683544303796,2.8354430379746836,4
4,0,0,2,3,1,6,2,0,1,3,0,6,3,0,22,1,2,3.2625,2.3625,18,2.659340659340659,2.4065934065934065,3
1,0,0,3,1,1,3,2,0,3,5,0,3,2,1,20,1,0,2.8734177215189876,3.0632911392405062,18,2.659340659340659,2.4065934065934065,1
3,1,0,4,1,0,0,2,0,1,3,1,4,3,0,3,4,3,2.4235294117647057,2.776470588235294,5,2.7790697674418605,2.488372093023256,7
1,2,0,3,2,1,4,1,0,3,2,0,7,3,0,23,4,1,2.4038461538461537,2.951923076923077,29,2.6582278481012658,3.1772151898734178,5
2,1,1,3,2,1,2,3,0,5,3,0,4,3,0,12,1,3,2.9615384615384617,2.8205128205128207,13,2.3846153846153846,2.8461538461538463,4
7,3,0,5,1,0,2,5,0,4,1,0,3,2,1,15,1,2,2.3908045977011496,2.793103448275862,19,2.9367088607594938,2.848101265822785,3
3,5,0,2,5,1,4,3,0,5,3,0,1,5,0,7,1,2,2.8488372093023258,2.953488372093023,2,2.8,3.2625,3
2,1,0,2,3,0,5,3,0,0,1,0,3,2,0,21,6,1,3.5443037974683542,2.7721518987341773,1,2.125,2.5,7
3,4,0,2,5,0,1,5,0,1,4,0,4,3,0,24,4,1,2.8941176470588235,2.9176470588235293,8,2.6436781609195403,2.5517241379310347,5
0,8,0,4,1,0,1,4,0,2,1,0,1,5,0,10,3,6,3.037974683544304,2.607594936708861,6,3.0865384615384617,2.3173076923076925,9
1,4,0,2,6,0,1,3,0,2,3,0,6,2,0,17,4,2,2.875,3.1818181818181817,14,3.0416666666666665,2.90625,6
1,4,0,5,2,0,3,4,0,2,4,0,1,2,0,22,2,3,3.2625,2.3625,30,2.5569620253164556,2.848101265822785,5
3,2,1,6,2,0,1,3,0,2,1,0,1,4,0,20,3,4,2.8734177215189876,3.0632911392405062,29,2.6582278481012658,3.1772151898734178,7
4,3,0,1,2,0,4,1,1,1,5,0,2,4,0,12,3,5,2.9615384615384617,2.8205128205128207,3,2.776470588235294,2.4235294117647057,8
3,2,0,3,1,0,2,3,1,1,0,0,3,5,0,15,1,2,2.3908045977011496,2.793103448275862,5,2.7790697674418605,2.488372093023256,3
1,3,0,5,1,1,0,3,1,3,1,0,2,3,0,23,5,6,2.4038461538461537,2.951923076923077,18,2.659340659340659,2.4065934065934065,11
2,3,0,2,3,0,2,1,0,1,4,0,2,1,0,25,3,2,2.8354430379746836,2.7974683544303796,9,2.3125,3.05,5
4,1,0,3,1,0,4,2,0,3,1,0,1,3,0,28,4,3,2.7216494845360826,2.9690721649484537,8,2.6436781609195403,2.5517241379310347,7
3,1,0,3,1,0,1,6,0,1,3,0,3,2,1,26,2,1,2.411764705882353,2.7058823529411766,13,2.3846153846153846,2.8461538461538463,3
6,3,1,6,3,0,2,3,0,2,4,0,3,4,0,22,6,3,3.2625,2.3625,29,2.6582278481012658,3.1772151898734178,9
3,2,0,6,2,0,2,6,0,3,2,0,5,2,1,24,3,4,2.8941176470588235,2.9176470588235293,4,3.076923076923077,2.802197802197802,7
1,4,0,3,0,0,4,0,0,3,0,0,1,4,0,26,1,2,2.411764705882353,2.7058823529411766,8,2.6436781609195403,2.5517241379310347,3
3,2,0,5,4,0,2,3,0,5,0,1,3,2,0,16,5,4,2.7093023255813953,3.1511627906976742,2,2.8,3.2625,9
2,3,0,3,2,0,2,3,1,0,5,0,7,1,0,7,1,4,2.8488372093023258,2.953488372093023,17,3.1818181818181817,2.875,5
6,3,1,4,3,1,2,3,0,4,3,0,2,3,0,21,3,2,3.5443037974683542,2.7721518987341773,19,2.9367088607594938,2.848101265822785,5
1,2,0,4,7,0,4,2,0,4,2,0,2,1,0,30,4,2,2.848101265822785,2.5569620253164556,1,2.125,2.5,6
2,3,0,5,7,0,3,4,0,3,5,1,3,4,0,19,2,5,2.848101265822785,2.9367088607594938,16,3.1511627906976742,2.7093023255813953,7
5,4,0,3,2,0,4,0,0,4,3,0,3,2,0,18,2,3,2.4065934065934065,2.659340659340659,7,2.953488372093023,2.8488372093023258,5
7,0,0,2,1,0,2,3,0,6,4,0,4,2,0,6,4,1,2.3173076923076925,3.0865384615384617,10,2.607594936708861,3.037974683544304,5
2,1,0,2,1,0,4,2,0,2,6,0,2,3,0,28,3,5,2.7216494845360826,2.9690721649484537,13,2.3846153846153846,2.8461538461538463,8
4,1,1,2,3,0,4,5,0,5,3,1,1,3,0,12,2,3,2.9615384615384617,2.8205128205128207,5,2.7790697674418605,2.488372093023256,5
0,2,0,3,2,1,3,2,0,2,1,1,5,3,0,15,3,2,2.3908045977011496,2.793103448275862,9,2.3125,3.05,5
5,6,0,5,2,0,6,2,0,5,4,0,3,2,0,25,4,5,2.8354430379746836,2.7974683544303796,2,2.8,3.2625,9
4,5,1,3,5,0,4,0,1,6,1,0,3,1,0,22,3,5,3.2625,2.3625,20,3.0632911392405062,2.8734177215189876,8
2,1,0,5,3,1,3,2,0,3,4,0,4,3,0,14,2,4,2.90625,3.0416666666666665,3,2.776470588235294,2.4235294117647057,6
2,3,0,2,3,0,5,1,0,3,4,1,4,3,0,23,5,1,2.4038461538461537,2.951923076923077,20,3.0632911392405062,2.8734177215189876,6
5,4,1,2,5,0,5,4,0,1,3,0,0,3,1,21,4,2,3.5443037974683542,2.7721518987341773,17,3.1818181818181817,2.875,6
3,2,0,2,3,1,6,2,1,2,1,0,1,2,0,24,3,5,2.8941176470588235,2.9176470588235293,30,2.5569620253164556,2.848101265822785,8
4,3,0,2,1,0,7,0,1,3,4,1,2,1,0,3,2,4,2.4235294117647057,2.776470588235294,10,2.607594936708861,3.037974683544304,6
7,3,0,3,2,1,2,5,0,4,0,0,2,1,0,9,4,2,3.05,2.3125,14,3.0416666666666665,2.90625,6
0,3,0,1,0,1,2,4,0,4,3,1,2,5,0,13,5,4,2.8461538461538463,2.3846153846153846,15,2.793103448275862,2.3908045977011496,9
3,2,0,4,7,1,5,3,0,2,1,0,2,4,1,5,1,3,2.488372093023256,2.7790697674418605,6,3.0865384615384617,2.3173076923076925,4
3,0,0,3,2,0,3,2,0,4,2,1,3,4,0,23,6,0,2.4038461538461537,2.951923076923077,21,2.7721518987341773,3.5443037974683542,6
5,2,0,1,4,0,2,1,1,5,1,1,3,4,0,2,5,1,3.2625,2.8,14,3.0416666666666665,2.90625,6
4,3,1,4,5,0,3,4,0,0,1,0,3,0,0,28,1,2,2.7216494845360826,2.9690721649484537,30,2.5569620253164556,2.848101265822785,3
3,4,1,2,3,0,1,3,0,10,3,0,3,5,1,19,3,2,2.848101265822785,2.9367088607594938,17,3.1818181818181817,2.875,5
2,5,0,3,1,0,4,1,0,4,3,0,5,6,0,20,7,6,2.8734177215189876,3.0632911392405062,12,2.8205128205128207,2.9615384615384617,13
1,2,0,0,10,0,4,1,0,0,3,0,2,6,0,8,2,3,2.5517241379310347,2.6436781609195403,29,2.6582278481012658,3.1772151898734178,5
2,1,1,2,4,0,2,1,0,1,4,0,3,4,0,24,3,2,2.8941176470588235,2.9176470588235293,26,2.7058823529411766,2.411764705882353,5
3,1,1,4,3,0,2,4,0,4,1,0,5,3,0,10,2,3,3.037974683544304,2.607594936708861,1,2.125,2.5,5
1,3,0,2,0,1,2,3,0,2,3,1,1,2,0,9,3,5,3.05,2.3125,15,2.793103448275862,2.3908045977011496,8
7,3,0,1,4,0,1,2,0,1,3,0,1,7,0,22,3,5,3.2625,2.3625,12,2.8205128205128207,2.9615384615384617,8
5,3,0,3,6,0,2,5,1,2,7,0,4,3,1,7,4,5,2.8488372093023258,2.953488372093023,4,3.076923076923077,2.802197802197802,9
4,0,1,4,3,0,1,4,0,3,4,1,5,2,0,29,3,4,3.1772151898734178,2.6582278481012658,18,2.659340659340659,2.4065934065934065,7
4,2,1,9,1,0,5,6,1,2,6,0,2,3,0,20,3,2,2.8734177215189876,3.0632911392405062,21,2.7721518987341773,3.5443037974683542,5
7,5,0,3,2,0,2,0,1,4,1,0,3,2,0,8,3,4,2.5517241379310347,2.6436781609195403,23,2.951923076923077,2.4038461538461537,7
3,2,0,2,3,1,5,2,1,3,4,0,4,0,0,26,2,4,2.411764705882353,2.7058823529411766,30,2.5569620253164556,2.848101265822785,6
3,4,0,4,7,0,5,1,1,1,2,0,9,3,1,19,4,2,2.848101265822785,2.9367088607594938,24,2.9176470588235293,2.8941176470588235,6
1,2,1,2,1,1,1,0,0,2,3,0,2,3,0,1,5,4,2.5,2.125,9,2.3125,3.05,9
1,2,1,3,5,0,4,2,0,3,4,1,3,4,0,3,2,3,2.4235294117647057,2.776470588235294,14,3.0416666666666665,2.90625,5
4,1,0,5,2,0,4,5,0,3,4,0,2,3,1,28,5,2,2.7216494845360826,2.9690721649484537,25,2.7974683544303796,2.8354430379746836,7
3,1,0,2,1,1,4,0,1,3,2,0,7,3,0,6,0,2,2.3173076923076925,3.0865384615384617,13,2.3846153846153846,2.8461538461538463,2
1,4,0,1,2,0,2,3,0,0,5,0,4,5,0,2,2,3,3.2625,2.8,16,3.1511627906976742,2.7093023255813953,5
3,2,1,4,2,0,1,2,1,2,4,0,2,1,0,4,3,2,2.802197802197802,3.076923076923077,5,2.7790697674418605,2.488372093023256,5
2,6,0,3,4,1,2,3,1,4,2,1,3,0,0,7,2,1,2.8488372093023258,2.953488372093023,13,2.3846153846153846,2.8461538461538463,3
3,0,0,1,5,1,1,3,1,4,1,0,5,3,0,1,1,2,2.5,2.125,8,2.6436781609195403,2.5517241379310347,3
4,2,0,5,4,1,1,7,0,4,1,0,3,2,0,15,4,2,2.3908045977011496,2.793103448275862,10,2.607594936708861,3.037974683544304,6
3,4,1,5,1,0,2,3,1,3,4,0,2,6,0,22,4,1,3.2625,2.3625,21,2.7721518987341773,3.5443037974683542,5
6,1,1,6,2,0,5,4,0,5,3,1,0,4,0,20,3,0,2.8734177215189876,3.0632911392405062,22,2.3625,3.2625,3
3,2,0,2,4,0,2,6,1,1,2,0,4,7,0,9,1,4,3.05,2.3125,23,2.951923076923077,2.4038461538461537,5
3,2,0,3,6,1,2,3,0,2,3,0,1,0,1,7,1,4,2.8488372093023258,2.953488372093023,3,2.776470588235294,2.4235294117647057,5
1,4,1,4,2,0,3,6,0,4,2,0,5,0,0,19,1,0,2.848101265822785,2.9367088607594938,28,2.9690721649484537,2.7216494845360826,1
3,0,1,4,1,1,4,5,0,4,1,0,2,3,0,18,3,2,2.4065934065934065,2.659340659340659,24,2.9176470588235293,2.8941176470588235,5
1,0,1,3,1,1,1,2,0,3,4,1,3,1,1,26,1,2,2.411764705882353,2.7058823529411766,25,2.7974683544303796,2.8354430379746836,3
1,2,0,1,2,0,2,3,0,3,2,0,3,4,0,29,3,5,3.1772151898734178,2.6582278481012658,6,3.0865384615384617,2.3173076923076925,8
1,2,0,1,5,0,0,4,0,7,8,1,2,3,1,4,5,2,2.802197802197802,3.076923076923077,14,3.0416666666666665,2.90625,7
3,4,1,0,3,1,0,3,0,4,1,0,3,1,0,2,3,6,3.2625,2.8,5,2.7790697674418605,2.488372093023256,9
3,5,0,1,2,0,2,5,0,0,1,0,5,4,0,16,3,2,2.7093023255813953,3.1511627906976742,28,2.9690721649484537,2.7216494845360826,5
3,4,1,1,0,1,0,3,0,3,0,0,4,1,0,3,6,1,2.4235294117647057,2.776470588235294,13,2.3846153846153846,2.8461538461538463,7
4,3,0,1,2,0,2,1,1,4,6,0,3,6,0,14,4,5,2.90625,3.0416666666666665,1,2.125,2.5,9
2,3,0,1,4,1,2,3,1,3,7,1,5,0,0,29,2,1,3.1772151898734178,2.6582278481012658,23,2.951923076923077,2.4038461538461537,3
3,4,1,2,3,0,3,1,0,3,0,1,4,6,0,10,2,1,3.037974683544304,2.607594936708861,12,2.8205128205128207,2.9615384615384617,3
2,5,0,2,5,0,4,3,1,3,1,0,3,2,1,13,2,3,2.8461538461538463,2.3846153846153846,1,2.125,2.5,5
0,1,1,1,3,0,2,3,1,0,1,0,2,3,0,18,2,1,2.4065934065934065,2.659340659340659,20,3.0632911392405062,2.8734177215189876,3
1,2,0,2,3,0,4,5,1,5,2,0,5,2,0,15,1,5,2.3908045977011496,2.793103448275862,4,3.076923076923077,2.802197802197802,6
2,5,0,2,5,0,4,3,0,1,2,0,2,3,0,21,4,3,3.5443037974683542,2.7721518987341773,28,2.9690721649484537,2.7216494845360826,7
3,2,0,2,4,1,1,4,0,4,3,0,0,4,0,7,2,3,2.8488372093023258,2.953488372093023,9,2.3125,3.05,5
3,4,1,5,3,1,4,2,0,1,4,0,1,2,0,8,5,3,2.5517241379310347,2.6436781609195403,2,2.8,3.2625,8
1,2,0,2,0,0,3,2,0,0,1,0,3,2,0,3,0,1,2.4235294117647057,2.776470588235294,25,2.7974683544303796,2.8354430379746836,1
4,1,0,4,2,0,4,2,0,3,4,1,0,2,0,6,3,0,2.3173076923076925,3.0865384615384617,26,2.7058823529411766,2.411764705882353,3
3,6,0,5,2,0,4,1,1,5,4,0,1,4,0,5,1,4,2.488372093023256,2.7790697674418605,17,3.1818181818181817,2.875,5
2,5,0,5,4,0,4,2,0,1,3,0,1,3,1,30,3,4,2.848101265822785,2.5569620253164556,16,3.1511627906976742,2.7093023255813953,7
3,4,0,0,1,1,1,0,0,3,5,0,0,4,1,9,2,5,3.05,2.3125,6,3.0865384615384617,2.3173076923076925,7
1,3,0,6,3,0,7,4,0,5,4,0,2,4,0,14,5,4,2.90625,3.0416666666666665,20,3.0632911392405062,2.8734177215189876,9
0,3,0,2,3,0,3,4,0,5,2,0,1,5,0,12,4,3,2.9615384615384617,2.8205128205128207,23,2.951923076923077,2.4038461538461537,7
1,4,0,2,5,0,1,2,0,4,1,0,3,0,1,18,4,3,2.4065934065934065,2.659340659340659,17,3.1818181818181817,2.875,7
1,4,0,5,1,1,2,5,0,2,3,0,3,1,0,8,3,4,2.5517241379310347,2.6436781609195403,4,3.076923076923077,2.802197802197802,7
3,4,0,4,0,1,4,2,0,0,3,0,3,4,0,28,5,4,2.7216494845360826,2.9690721649484537,21,2.7721518987341773,3.5443037974683542,9
5,4,0,0,3,0,3,1,0,4,5,1,5,4,0,2,2,3,3.2625,2.8,25,2.7974683544303796,2.8354430379746836,5
2,4,1,3,4,1,1,0,0,2,3,0,4,6,0,29,1,2,3.1772151898734178,2.6582278481012658,26,2.7058823529411766,2.411764705882353,3
3,1,0,0,5,0,1,2,1,2,0,0,2,4,0,19,4,1,2.848101265822785,2.9367088607594938,3,2.776470588235294,2.4235294117647057,5
1,2,0,3,6,0,5,1,0,3,1,1,1,5,1,9,6,4,3.05,2.3125,5,2.7790697674418605,2.488372093023256,10
0,2,0,2,3,0,1,2,1,6,2,1,3,1,1,7,5,4,2.8488372093023258,2.953488372093023,10,2.607594936708861,3.037974683544304,9
2,5,0,6,3,0,0,6,0,3,4,0,3,0,0,13,3,2,2.8461538461538463,2.3846153846153846,20,3.0632911392405062,2.8734177215189876,5
3,4,0,4,5,0,1,3,0,3,4,1,1,0,0,1,6,3,2.5,2.125,25,2.7974683544303796,2.8354430379746836,9
3,2,1,1,3,0,6,5,0,1,2,0,1,2,1,16,4,1,2.7093023255813953,3.1511627906976742,24,2.9176470588235293,2.8941176470588235,5
5,7,0,2,1,0,0,3,1,1,2,1,2,3,0,4,0,6,2.802197802197802,3.076923076923077,6,3.0865384615384617,2.3173076923076925,6
0,4,0,2,4,0,2,3,0,4,3,0,5,1,0,29,2,3,3.1772151898734178,2.6582278481012658,14,3.0416666666666665,2.90625,5
3,2,0,2,1,0,1,2,1,0,2,0,0,3,1,18,2,1,2.4065934065934065,2.659340659340659,19,2.9367088607594938,2.848101265822785,3
3,5,0,5,3,0,1,2,0,1,4,0,1,2,0,30,1,2,2.848101265822785,2.5569620253164556,2,2.8,3.2625,3
3,7,0,0,3,0,2,5,0,3,4,0,3,2,0,21,2,1,3.5443037974683542,2.7721518987341773,15,2.793103448275862,2.3908045977011496,3
2,1,0,0,3,1,5,1,0,3,1,0,1,4,1,8,3,5,2.5517241379310347,2.6436781609195403,1,2.125,2.5,8
2,5,0,4,1,0,0,5,1,2,3,0,7,4,0,17,8,2,2.875,3.1818181818181817,26,2.7058823529411766,2.411764705882353,10
2,3,1,5,2,0,1,0,0,3,2,1,5,0,0,5,8,3,2.488372093023256,2.7790697674418605,7,2.953488372093023,2.8488372093023258,11
2,5,1,4,3,0,6,1,0,3,2,0,3,2,0,28,3,2,2.7216494845360826,2.9690721649484537,22,2.3625,3.2625,5
1,2,0,2,3,0,3,5,1,2,6,0,1,4,0,10,3,5,3.037974683544304,2.607594936708861,23,2.951923076923077,2.4038461538461537,8
2,3,0,1,3,0,3,5,1,3,2,0,3,4,1,13,3,2,2.8461538461538463,2.3846153846153846,12,2.8205128205128207,2.9615384615384617,5
5,4,1,1,2,0,1,8,0,4,1,1,2,5,1,19,6,4,2.848101265822785,2.9367088607594938,29,2.6582278481012658,3.1772151898734178,10
